User,STweekDay,STdateOnly,SThourOfDay,actID,activityName,stTS,distInMPrev,durInSecPrev,SMinsSinceMidnight,durationInSeconds,ETweekDay,ETdateOnly,EThourOfDay
2,3,2014-02-19,22,6,On the Phone,2014-02-19T22:47:12Z,0,0,1367,38,3,2014-02-19,22
2,3,2014-02-19,22,2,Computer,2014-02-19T22:47:50Z,0,0,1367,26,3,2014-02-19,22
2,3,2014-02-19,22,6,On the Phone,2014-02-19T22:48:16Z,0,0,1368,27,3,2014-02-19,22
2,3,2014-02-19,22,2,Computer,2014-02-19T22:48:43Z,0,0,1368,326,3,2014-02-19,22
2,3,2014-02-19,22,6,On the Phone,2014-02-19T22:54:09Z,0,0,1374,26,3,2014-02-19,22
2,3,2014-02-19,22,0,Others,2014-02-19T22:54:35Z,0,0,1374,2921,3,2014-02-19,23
2,3,2014-02-19,23,11,Unknown,2014-02-19T23:43:16Z,0,0,1423,1004,3,2014-02-19,23
2,4,2014-02-20,0,11,Unknown,2014-02-20T00:00:00Z,0,0,0,37097,4,2014-02-20,10
2,4,2014-02-20,10,0,Others,2014-02-20T10:18:17Z,0,0,618,132,4,2014-02-20,10
2,4,2014-02-20,10,1,Commuting,2014-02-20T10:20:29Z,0,0,620,540,4,2014-02-20,10
2,4,2014-02-20,10,0,Others,2014-02-20T10:29:29Z,0,0,629,87,4,2014-02-20,10
2,4,2014-02-20,10,8,Shopping,2014-02-20T10:30:56Z,0,0,630,575,4,2014-02-20,10
2,4,2014-02-20,10,0,Others,2014-02-20T10:40:31Z,0,0,640,28,4,2014-02-20,10
2,4,2014-02-20,10,1,Commuting,2014-02-20T10:40:59Z,0,0,640,51,4,2014-02-20,10
2,4,2014-02-20,10,0,Others,2014-02-20T10:41:50Z,0,0,641,58,4,2014-02-20,10
2,4,2014-02-20,10,8,Shopping,2014-02-20T10:42:48Z,0,0,642,142,4,2014-02-20,10
2,4,2014-02-20,10,0,Others,2014-02-20T10:45:10Z,0,0,645,691,4,2014-02-20,10
2,4,2014-02-20,10,6,On the Phone,2014-02-20T10:56:41Z,0,0,656,147,4,2014-02-20,10
2,4,2014-02-20,10,0,Others,2014-02-20T10:59:08Z,0,0,659,3277,4,2014-02-20,11
2,4,2014-02-20,11,1,Commuting,2014-02-20T11:53:45Z,0,0,713,485,4,2014-02-20,12
2,4,2014-02-20,12,0,Others,2014-02-20T12:01:50Z,0,0,721,1199,4,2014-02-20,12
2,4,2014-02-20,12,6,On the Phone,2014-02-20T12:21:49Z,0,0,741,177,4,2014-02-20,12
2,4,2014-02-20,12,0,Others,2014-02-20T12:24:46Z,0,0,744,3041,4,2014-02-20,13
2,4,2014-02-20,13,2,Computer,2014-02-20T13:15:27Z,0,0,795,2694,4,2014-02-20,14
2,4,2014-02-20,14,0,Others,2014-02-20T14:00:21Z,0,0,840,53,4,2014-02-20,14
2,4,2014-02-20,14,3,Eating,2014-02-20T14:01:14Z,0,0,841,27,4,2014-02-20,14
2,4,2014-02-20,14,2,Computer,2014-02-20T14:01:41Z,0,0,841,868,4,2014-02-20,14
2,4,2014-02-20,14,0,Others,2014-02-20T14:16:09Z,0,0,856,1692,4,2014-02-20,14
2,4,2014-02-20,14,2,Computer,2014-02-20T14:44:21Z,0,0,884,1172,4,2014-02-20,15
2,4,2014-02-20,15,0,Others,2014-02-20T15:03:53Z,0,0,903,110,4,2014-02-20,15
2,4,2014-02-20,15,2,Computer,2014-02-20T15:05:43Z,0,0,905,135,4,2014-02-20,15
2,4,2014-02-20,15,6,On the Phone,2014-02-20T15:07:58Z,0,0,907,78,4,2014-02-20,15
2,4,2014-02-20,15,0,Others,2014-02-20T15:09:16Z,0,0,909,2647,4,2014-02-20,15
2,4,2014-02-20,15,2,Computer,2014-02-20T15:53:23Z,0,0,953,2340,4,2014-02-20,16
2,4,2014-02-20,16,11,Unknown,2014-02-20T16:32:23Z,0,0,992,3950,4,2014-02-20,17
2,4,2014-02-20,17,0,Others,2014-02-20T17:38:13Z,0,0,1058,158,4,2014-02-20,17
2,4,2014-02-20,17,1,Commuting,2014-02-20T17:40:51Z,0,0,1060,826,4,2014-02-20,17
2,4,2014-02-20,17,0,Others,2014-02-20T17:54:37Z,0,0,1074,3114,4,2014-02-20,18
2,4,2014-02-20,18,11,Unknown,2014-02-20T18:46:31Z,0,0,1126,3025,4,2014-02-20,19
2,4,2014-02-20,19,2,Computer,2014-02-20T19:36:56Z,0,0,1176,2434,4,2014-02-20,20
2,4,2014-02-20,20,0,Others,2014-02-20T20:17:30Z,0,0,1217,331,4,2014-02-20,20
2,4,2014-02-20,20,2,Computer,2014-02-20T20:23:01Z,0,0,1223,693,4,2014-02-20,20
2,4,2014-02-20,20,0,Others,2014-02-20T20:34:34Z,0,0,1234,799,4,2014-02-20,20
2,4,2014-02-20,20,2,Computer,2014-02-20T20:47:53Z,0,0,1247,4822,4,2014-02-20,22
2,4,2014-02-20,22,0,Others,2014-02-20T22:08:15Z,0,0,1328,26,4,2014-02-20,22
2,4,2014-02-20,22,6,On the Phone,2014-02-20T22:08:41Z,0,0,1328,53,4,2014-02-20,22
2,4,2014-02-20,22,0,Others,2014-02-20T22:09:34Z,0,0,1329,125,4,2014-02-20,22
2,4,2014-02-20,22,6,On the Phone,2014-02-20T22:11:39Z,0,0,1331,53,4,2014-02-20,22
2,4,2014-02-20,22,2,Computer,2014-02-20T22:12:32Z,0,0,1332,510,4,2014-02-20,22
2,4,2014-02-20,22,0,Others,2014-02-20T22:21:02Z,0,0,1341,113,4,2014-02-20,22
2,4,2014-02-20,22,2,Computer,2014-02-20T22:22:55Z,0,0,1342,103,4,2014-02-20,22
2,4,2014-02-20,22,6,On the Phone,2014-02-20T22:24:38Z,0,0,1344,26,4,2014-02-20,22
2,4,2014-02-20,22,2,Computer,2014-02-20T22:25:04Z,0,0,1345,441,4,2014-02-20,22
2,4,2014-02-20,22,0,Others,2014-02-20T22:32:25Z,0,0,1352,540,4,2014-02-20,22
2,4,2014-02-20,22,2,Computer,2014-02-20T22:41:25Z,0,0,1361,648,4,2014-02-20,22
2,4,2014-02-20,22,0,Others,2014-02-20T22:52:13Z,0,0,1372,343,4,2014-02-20,22
2,4,2014-02-20,22,2,Computer,2014-02-20T22:57:56Z,0,0,1377,37,4,2014-02-20,22
2,4,2014-02-20,22,0,Others,2014-02-20T22:58:33Z,0,0,1378,222,4,2014-02-20,23
2,4,2014-02-20,23,2,Computer,2014-02-20T23:02:15Z,0,0,1382,1412,4,2014-02-20,23
2,4,2014-02-20,23,0,Others,2014-02-20T23:25:47Z,0,0,1405,1053,4,2014-02-20,23
2,4,2014-02-20,23,2,Computer,2014-02-20T23:43:20Z,0,0,1423,26,4,2014-02-20,23
2,4,2014-02-20,23,0,Others,2014-02-20T23:43:46Z,0,0,1423,108,4,2014-02-20,23
2,4,2014-02-20,23,6,On the Phone,2014-02-20T23:45:34Z,0,0,1425,135,4,2014-02-20,23
2,4,2014-02-20,23,2,Computer,2014-02-20T23:47:49Z,0,0,1427,390,4,2014-02-20,23
2,4,2014-02-20,23,0,Others,2014-02-20T23:54:19Z,0,0,1434,341,4,2014-02-20,23
2,5,2014-02-21,0,0,Others,2014-02-21T00:00:00Z,0,0,0,1751,5,2014-02-21,0
2,5,2014-02-21,0,11,Unknown,2014-02-21T00:29:11Z,0,0,29,33529,5,2014-02-21,9
2,5,2014-02-21,9,0,Others,2014-02-21T09:48:00Z,0,0,588,26,5,2014-02-21,9
2,5,2014-02-21,9,3,Eating,2014-02-21T09:48:26Z,0,0,588,431,5,2014-02-21,9
2,5,2014-02-21,9,0,Others,2014-02-21T09:55:37Z,0,0,595,58,5,2014-02-21,9
2,5,2014-02-21,9,2,Computer,2014-02-21T09:56:35Z,0,0,596,1031,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:13:46Z,0,0,613,235,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:17:41Z,0,0,617,212,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:21:13Z,0,0,621,88,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:22:41Z,0,0,622,26,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:23:07Z,0,0,623,145,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:25:32Z,0,0,625,75,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:26:47Z,0,0,626,26,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:27:13Z,0,0,627,27,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:27:40Z,0,0,627,299,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:32:39Z,0,0,632,541,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:41:40Z,0,0,641,170,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:44:30Z,0,0,644,217,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:48:07Z,0,0,648,354,5,2014-02-21,10
2,5,2014-02-21,10,2,Computer,2014-02-21T10:54:01Z,0,0,654,26,5,2014-02-21,10
2,5,2014-02-21,10,0,Others,2014-02-21T10:54:27Z,0,0,654,1228,5,2014-02-21,11
2,5,2014-02-21,11,2,Computer,2014-02-21T11:14:55Z,0,0,674,29,5,2014-02-21,11
2,5,2014-02-21,11,0,Others,2014-02-21T11:15:24Z,0,0,675,26,5,2014-02-21,11
2,5,2014-02-21,11,2,Computer,2014-02-21T11:15:50Z,0,0,675,151,5,2014-02-21,11
2,5,2014-02-21,11,0,Others,2014-02-21T11:18:21Z,0,0,678,249,5,2014-02-21,11
2,5,2014-02-21,11,2,Computer,2014-02-21T11:22:30Z,0,0,682,36,5,2014-02-21,11
2,5,2014-02-21,11,0,Others,2014-02-21T11:23:06Z,0,0,683,1253,5,2014-02-21,11
2,5,2014-02-21,11,1,Commuting,2014-02-21T11:43:59Z,0,0,703,28,5,2014-02-21,11
2,5,2014-02-21,11,6,On the Phone,2014-02-21T11:44:27Z,0,0,704,29,5,2014-02-21,11
2,5,2014-02-21,11,1,Commuting,2014-02-21T11:44:56Z,0,0,704,492,5,2014-02-21,11
2,5,2014-02-21,11,0,Others,2014-02-21T11:53:08Z,0,0,713,203,5,2014-02-21,11
2,5,2014-02-21,11,3,Eating,2014-02-21T11:56:31Z,0,0,716,109,5,2014-02-21,11
2,5,2014-02-21,11,0,Others,2014-02-21T11:58:20Z,0,0,718,521,5,2014-02-21,12
2,5,2014-02-21,12,6,On the Phone,2014-02-21T12:07:01Z,0,0,727,108,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:08:49Z,0,0,728,26,5,2014-02-21,12
2,5,2014-02-21,12,6,On the Phone,2014-02-21T12:09:15Z,0,0,729,323,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:14:38Z,0,0,734,25,5,2014-02-21,12
2,5,2014-02-21,12,6,On the Phone,2014-02-21T12:15:03Z,0,0,735,323,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:20:26Z,0,0,740,29,5,2014-02-21,12
2,5,2014-02-21,12,6,On the Phone,2014-02-21T12:20:55Z,0,0,740,881,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:35:36Z,0,0,755,892,5,2014-02-21,12
2,5,2014-02-21,12,2,Computer,2014-02-21T12:50:28Z,0,0,770,31,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:50:59Z,0,0,770,29,5,2014-02-21,12
2,5,2014-02-21,12,6,On the Phone,2014-02-21T12:51:28Z,0,0,771,30,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:51:58Z,0,0,771,347,5,2014-02-21,12
2,5,2014-02-21,12,2,Computer,2014-02-21T12:57:45Z,0,0,777,103,5,2014-02-21,12
2,5,2014-02-21,12,0,Others,2014-02-21T12:59:28Z,0,0,779,2925,5,2014-02-21,13
2,5,2014-02-21,13,11,Unknown,2014-02-21T13:48:13Z,0,0,828,4203,5,2014-02-21,14
2,5,2014-02-21,14,0,Others,2014-02-21T14:58:16Z,0,0,898,27,5,2014-02-21,14
2,5,2014-02-21,14,8,Shopping,2014-02-21T14:58:43Z,0,0,898,55,5,2014-02-21,14
2,5,2014-02-21,14,0,Others,2014-02-21T14:59:38Z,0,0,899,315,5,2014-02-21,15
2,5,2014-02-21,15,9,Socialising,2014-02-21T15:04:53Z,0,0,904,688,5,2014-02-21,15
2,5,2014-02-21,15,0,Others,2014-02-21T15:16:21Z,0,0,916,139,5,2014-02-21,15
2,5,2014-02-21,15,9,Socialising,2014-02-21T15:18:40Z,0,0,918,56,5,2014-02-21,15
2,5,2014-02-21,15,0,Others,2014-02-21T15:19:36Z,0,0,919,132,5,2014-02-21,15
2,5,2014-02-21,15,6,On the Phone,2014-02-21T15:21:48Z,0,0,921,52,5,2014-02-21,15
2,5,2014-02-21,15,9,Socialising,2014-02-21T15:22:40Z,0,0,922,264,5,2014-02-21,15
2,5,2014-02-21,15,3,Eating,2014-02-21T15:27:04Z,0,0,927,406,5,2014-02-21,15
2,5,2014-02-21,15,0,Others,2014-02-21T15:33:50Z,0,0,933,290,5,2014-02-21,15
2,5,2014-02-21,15,6,On the Phone,2014-02-21T15:38:40Z,0,0,938,327,5,2014-02-21,15
2,5,2014-02-21,15,0,Others,2014-02-21T15:44:07Z,0,0,944,688,5,2014-02-21,15
2,5,2014-02-21,15,6,On the Phone,2014-02-21T15:55:35Z,0,0,955,26,5,2014-02-21,15
2,5,2014-02-21,15,0,Others,2014-02-21T15:56:01Z,0,0,956,85,5,2014-02-21,15
2,5,2014-02-21,15,3,Eating,2014-02-21T15:57:26Z,0,0,957,264,5,2014-02-21,16
2,5,2014-02-21,16,6,On the Phone,2014-02-21T16:01:50Z,0,0,961,56,5,2014-02-21,16
2,5,2014-02-21,16,3,Eating,2014-02-21T16:02:46Z,0,0,962,119,5,2014-02-21,16
2,5,2014-02-21,16,6,On the Phone,2014-02-21T16:04:45Z,0,0,964,183,5,2014-02-21,16
2,5,2014-02-21,16,0,Others,2014-02-21T16:07:48Z,0,0,967,26,5,2014-02-21,16
2,5,2014-02-21,16,6,On the Phone,2014-02-21T16:08:14Z,0,0,968,264,5,2014-02-21,16
2,5,2014-02-21,16,0,Others,2014-02-21T16:12:38Z,0,0,972,240,5,2014-02-21,16
2,5,2014-02-21,16,1,Commuting,2014-02-21T16:16:38Z,0,0,976,315,5,2014-02-21,16
2,5,2014-02-21,16,0,Others,2014-02-21T16:21:53Z,0,0,981,47,5,2014-02-21,16
2,5,2014-02-21,16,1,Commuting,2014-02-21T16:22:40Z,0,0,982,1329,5,2014-02-21,16
2,5,2014-02-21,16,0,Others,2014-02-21T16:44:49Z,0,0,1004,210,5,2014-02-21,16
2,5,2014-02-21,16,2,Computer,2014-02-21T16:48:19Z,0,0,1008,27,5,2014-02-21,16
2,5,2014-02-21,16,6,On the Phone,2014-02-21T16:48:46Z,0,0,1008,27,5,2014-02-21,16
2,5,2014-02-21,16,0,Others,2014-02-21T16:49:13Z,0,0,1009,89,5,2014-02-21,16
2,5,2014-02-21,16,2,Computer,2014-02-21T16:50:42Z,0,0,1010,948,5,2014-02-21,17
2,5,2014-02-21,17,0,Others,2014-02-21T17:06:30Z,0,0,1026,226,5,2014-02-21,17
2,5,2014-02-21,17,6,On the Phone,2014-02-21T17:10:16Z,0,0,1030,144,5,2014-02-21,17
2,5,2014-02-21,17,0,Others,2014-02-21T17:12:40Z,0,0,1032,27,5,2014-02-21,17
2,5,2014-02-21,17,6,On the Phone,2014-02-21T17:13:07Z,0,0,1033,599,5,2014-02-21,17
2,5,2014-02-21,17,0,Others,2014-02-21T17:23:06Z,0,0,1043,273,5,2014-02-21,17
2,5,2014-02-21,17,6,On the Phone,2014-02-21T17:27:39Z,0,0,1047,361,5,2014-02-21,17
2,5,2014-02-21,17,0,Others,2014-02-21T17:33:40Z,0,0,1053,424,5,2014-02-21,17
2,5,2014-02-21,17,6,On the Phone,2014-02-21T17:40:44Z,0,0,1060,27,5,2014-02-21,17
2,5,2014-02-21,17,0,Others,2014-02-21T17:41:11Z,0,0,1061,83,5,2014-02-21,17
2,5,2014-02-21,17,6,On the Phone,2014-02-21T17:42:34Z,0,0,1062,436,5,2014-02-21,17
2,5,2014-02-21,17,0,Others,2014-02-21T17:49:50Z,0,0,1069,2279,5,2014-02-21,18
2,5,2014-02-21,18,6,On the Phone,2014-02-21T18:27:49Z,0,0,1107,108,5,2014-02-21,18
2,5,2014-02-21,18,0,Others,2014-02-21T18:29:37Z,0,0,1109,26,5,2014-02-21,18
2,5,2014-02-21,18,6,On the Phone,2014-02-21T18:30:03Z,0,0,1110,68,5,2014-02-21,18
2,5,2014-02-21,18,0,Others,2014-02-21T18:31:11Z,0,0,1111,85,5,2014-02-21,18
2,5,2014-02-21,18,6,On the Phone,2014-02-21T18:32:36Z,0,0,1112,201,5,2014-02-21,18
2,5,2014-02-21,18,0,Others,2014-02-21T18:35:57Z,0,0,1115,597,5,2014-02-21,18
2,5,2014-02-21,18,6,On the Phone,2014-02-21T18:45:54Z,0,0,1125,59,5,2014-02-21,18
2,5,2014-02-21,18,0,Others,2014-02-21T18:46:53Z,0,0,1126,2371,5,2014-02-21,19
2,5,2014-02-21,19,6,On the Phone,2014-02-21T19:26:24Z,0,0,1166,27,5,2014-02-21,19
2,5,2014-02-21,19,0,Others,2014-02-21T19:26:51Z,0,0,1166,54,5,2014-02-21,19
2,5,2014-02-21,19,6,On the Phone,2014-02-21T19:27:45Z,0,0,1167,108,5,2014-02-21,19
2,5,2014-02-21,19,0,Others,2014-02-21T19:29:33Z,0,0,1169,53,5,2014-02-21,19
2,5,2014-02-21,19,6,On the Phone,2014-02-21T19:30:26Z,0,0,1170,26,5,2014-02-21,19
2,5,2014-02-21,19,0,Others,2014-02-21T19:30:52Z,0,0,1170,296,5,2014-02-21,19
2,5,2014-02-21,19,3,Eating,2014-02-21T19:35:48Z,0,0,1175,871,5,2014-02-21,19
2,5,2014-02-21,19,0,Others,2014-02-21T19:50:19Z,0,0,1190,26,5,2014-02-21,19
2,5,2014-02-21,19,9,Socialising,2014-02-21T19:50:45Z,0,0,1190,742,5,2014-02-21,20
2,5,2014-02-21,20,0,Others,2014-02-21T20:03:07Z,0,0,1203,2824,5,2014-02-21,20
2,5,2014-02-21,20,11,Unknown,2014-02-21T20:50:11Z,0,0,1250,3319,5,2014-02-21,21
2,5,2014-02-21,21,0,Others,2014-02-21T21:45:30Z,0,0,1305,450,5,2014-02-21,21
2,5,2014-02-21,21,6,On the Phone,2014-02-21T21:53:00Z,0,0,1313,1235,5,2014-02-21,22
2,5,2014-02-21,22,0,Others,2014-02-21T22:13:35Z,0,0,1333,1010,5,2014-02-21,22
2,5,2014-02-21,22,2,Computer,2014-02-21T22:30:25Z,0,0,1350,219,5,2014-02-21,22
2,5,2014-02-21,22,0,Others,2014-02-21T22:34:04Z,0,0,1354,185,5,2014-02-21,22
2,5,2014-02-21,22,2,Computer,2014-02-21T22:37:09Z,0,0,1357,88,5,2014-02-21,22
2,5,2014-02-21,22,6,On the Phone,2014-02-21T22:38:37Z,0,0,1358,26,5,2014-02-21,22
2,5,2014-02-21,22,2,Computer,2014-02-21T22:39:03Z,0,0,1359,1188,5,2014-02-21,22
2,5,2014-02-21,22,0,Others,2014-02-21T22:58:51Z,0,0,1378,202,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:02:13Z,0,0,1382,52,5,2014-02-21,23
2,5,2014-02-21,23,0,Others,2014-02-21T23:03:05Z,0,0,1383,900,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:18:05Z,0,0,1398,53,5,2014-02-21,23
2,5,2014-02-21,23,0,Others,2014-02-21T23:18:58Z,0,0,1398,265,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:23:23Z,0,0,1403,25,5,2014-02-21,23
2,5,2014-02-21,23,0,Others,2014-02-21T23:23:48Z,0,0,1403,83,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:25:11Z,0,0,1405,479,5,2014-02-21,23
2,5,2014-02-21,23,0,Others,2014-02-21T23:33:10Z,0,0,1413,184,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:36:14Z,0,0,1416,496,5,2014-02-21,23
2,5,2014-02-21,23,0,Others,2014-02-21T23:44:30Z,0,0,1424,131,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:46:41Z,0,0,1426,26,5,2014-02-21,23
2,5,2014-02-21,23,0,Others,2014-02-21T23:47:07Z,0,0,1427,736,5,2014-02-21,23
2,5,2014-02-21,23,2,Computer,2014-02-21T23:59:23Z,0,0,1439,37,5,2014-02-21,23
2,1,2014-02-24,0,11,Unknown,2014-02-24T00:00:00Z,0,0,0,28478,1,2014-02-24,7
2,1,2014-02-24,7,0,Others,2014-02-24T07:54:38Z,0,0,474,767,1,2014-02-24,8
2,1,2014-02-24,8,1,Commuting,2014-02-24T08:07:25Z,0,0,487,1730,1,2014-02-24,8
2,1,2014-02-24,8,0,Others,2014-02-24T08:36:15Z,0,0,516,371,1,2014-02-24,8
2,1,2014-02-24,8,2,Computer,2014-02-24T08:42:26Z,0,0,522,28,1,2014-02-24,8
2,1,2014-02-24,8,0,Others,2014-02-24T08:42:54Z,0,0,522,238,1,2014-02-24,8
2,1,2014-02-24,8,2,Computer,2014-02-24T08:46:52Z,0,0,526,107,1,2014-02-24,8
2,1,2014-02-24,8,0,Others,2014-02-24T08:48:39Z,0,0,528,27,1,2014-02-24,8
2,1,2014-02-24,8,2,Computer,2014-02-24T08:49:06Z,0,0,529,200,1,2014-02-24,8
2,1,2014-02-24,8,0,Others,2014-02-24T08:52:26Z,0,0,532,233,1,2014-02-24,8
2,1,2014-02-24,8,2,Computer,2014-02-24T08:56:19Z,0,0,536,51,1,2014-02-24,8
2,1,2014-02-24,8,0,Others,2014-02-24T08:57:10Z,0,0,537,26,1,2014-02-24,8
2,1,2014-02-24,8,2,Computer,2014-02-24T08:57:36Z,0,0,537,844,1,2014-02-24,9
2,1,2014-02-24,9,0,Others,2014-02-24T09:11:40Z,0,0,551,1254,1,2014-02-24,9
2,1,2014-02-24,9,2,Computer,2014-02-24T09:32:34Z,0,0,572,33,1,2014-02-24,9
2,1,2014-02-24,9,0,Others,2014-02-24T09:33:07Z,0,0,573,52,1,2014-02-24,9
2,1,2014-02-24,9,2,Computer,2014-02-24T09:33:59Z,0,0,573,1613,1,2014-02-24,10
2,1,2014-02-24,10,0,Others,2014-02-24T10:00:52Z,0,0,600,26,1,2014-02-24,10
2,1,2014-02-24,10,2,Computer,2014-02-24T10:01:18Z,0,0,601,28,1,2014-02-24,10
2,1,2014-02-24,10,0,Others,2014-02-24T10:01:46Z,0,0,601,25,1,2014-02-24,10
2,1,2014-02-24,10,2,Computer,2014-02-24T10:02:11Z,0,0,602,202,1,2014-02-24,10
2,1,2014-02-24,10,0,Others,2014-02-24T10:05:33Z,0,0,605,810,1,2014-02-24,10
2,1,2014-02-24,10,2,Computer,2014-02-24T10:19:03Z,0,0,619,1628,1,2014-02-24,10
2,1,2014-02-24,10,0,Others,2014-02-24T10:46:11Z,0,0,646,139,1,2014-02-24,10
2,1,2014-02-24,10,2,Computer,2014-02-24T10:48:30Z,0,0,648,295,1,2014-02-24,10
2,1,2014-02-24,10,0,Others,2014-02-24T10:53:25Z,0,0,653,2744,1,2014-02-24,11
2,1,2014-02-24,11,2,Computer,2014-02-24T11:39:09Z,0,0,699,268,1,2014-02-24,11
2,1,2014-02-24,11,0,Others,2014-02-24T11:43:37Z,0,0,703,914,1,2014-02-24,11
2,1,2014-02-24,11,9,Socialising,2014-02-24T11:58:51Z,0,0,718,1869,1,2014-02-24,12
2,1,2014-02-24,12,0,Others,2014-02-24T12:30:00Z,0,0,750,324,1,2014-02-24,12
2,1,2014-02-24,12,2,Computer,2014-02-24T12:35:24Z,0,0,755,319,1,2014-02-24,12
2,1,2014-02-24,12,0,Others,2014-02-24T12:40:43Z,0,0,760,253,1,2014-02-24,12
2,1,2014-02-24,12,2,Computer,2014-02-24T12:44:56Z,0,0,764,985,1,2014-02-24,13
2,1,2014-02-24,13,0,Others,2014-02-24T13:01:21Z,0,0,781,53,1,2014-02-24,13
2,1,2014-02-24,13,9,Socialising,2014-02-24T13:02:14Z,0,0,782,1149,1,2014-02-24,13
2,1,2014-02-24,13,0,Others,2014-02-24T13:21:23Z,0,0,801,1820,1,2014-02-24,13
2,1,2014-02-24,13,8,Shopping,2014-02-24T13:51:43Z,0,0,831,251,1,2014-02-24,13
2,1,2014-02-24,13,0,Others,2014-02-24T13:55:54Z,0,0,835,340,1,2014-02-24,14
2,1,2014-02-24,14,2,Computer,2014-02-24T14:01:34Z,0,0,841,349,1,2014-02-24,14
2,1,2014-02-24,14,0,Others,2014-02-24T14:07:23Z,0,0,847,27,1,2014-02-24,14
2,1,2014-02-24,14,3,Eating,2014-02-24T14:07:50Z,0,0,847,68,1,2014-02-24,14
2,1,2014-02-24,14,2,Computer,2014-02-24T14:08:58Z,0,0,848,872,1,2014-02-24,14
2,1,2014-02-24,14,0,Others,2014-02-24T14:23:30Z,0,0,863,130,1,2014-02-24,14
2,1,2014-02-24,14,2,Computer,2014-02-24T14:25:40Z,0,0,865,366,1,2014-02-24,14
2,1,2014-02-24,14,0,Others,2014-02-24T14:31:46Z,0,0,871,282,1,2014-02-24,14
2,1,2014-02-24,14,2,Computer,2014-02-24T14:36:28Z,0,0,876,105,1,2014-02-24,14
2,1,2014-02-24,14,0,Others,2014-02-24T14:38:13Z,0,0,878,5798,1,2014-02-24,16
2,1,2014-02-24,16,2,Computer,2014-02-24T16:14:51Z,0,0,974,2069,1,2014-02-24,16
2,1,2014-02-24,16,0,Others,2014-02-24T16:49:20Z,0,0,1009,836,1,2014-02-24,17
2,1,2014-02-24,17,2,Computer,2014-02-24T17:03:16Z,0,0,1023,346,1,2014-02-24,17
2,1,2014-02-24,17,0,Others,2014-02-24T17:09:02Z,0,0,1029,344,1,2014-02-24,17
2,1,2014-02-24,17,1,Commuting,2014-02-24T17:14:46Z,0,0,1034,579,1,2014-02-24,17
2,1,2014-02-24,17,0,Others,2014-02-24T17:24:25Z,0,0,1044,271,1,2014-02-24,17
2,1,2014-02-24,17,1,Commuting,2014-02-24T17:28:56Z,0,0,1048,247,1,2014-02-24,17
2,1,2014-02-24,17,0,Others,2014-02-24T17:33:03Z,0,0,1053,764,1,2014-02-24,17
2,1,2014-02-24,17,1,Commuting,2014-02-24T17:45:47Z,0,0,1065,1411,1,2014-02-24,18
2,1,2014-02-24,18,0,Others,2014-02-24T18:09:18Z,0,0,1089,2001,1,2014-02-24,18
2,1,2014-02-24,18,11,Unknown,2014-02-24T18:42:39Z,0,0,1122,6405,1,2014-02-24,20
2,1,2014-02-24,20,2,Computer,2014-02-24T20:29:24Z,0,0,1229,109,1,2014-02-24,20
2,1,2014-02-24,20,0,Others,2014-02-24T20:31:13Z,0,0,1231,26,1,2014-02-24,20
2,1,2014-02-24,20,2,Computer,2014-02-24T20:31:39Z,0,0,1231,28,1,2014-02-24,20
2,1,2014-02-24,20,0,Others,2014-02-24T20:32:07Z,0,0,1232,39,1,2014-02-24,20
2,1,2014-02-24,20,2,Computer,2014-02-24T20:32:46Z,0,0,1232,54,1,2014-02-24,20
2,1,2014-02-24,20,0,Others,2014-02-24T20:33:40Z,0,0,1233,160,1,2014-02-24,20
